text,sentiment
barang cepat sampai rumah. langsung di tes lancar jaya kondisi mulus sesuai dengan deskripsi packaging karena pakai go send cuma pakai plastik tebal tapi gpp tidak jauh juga overall 55,1
"barang sampai dengan selamat, dapat pc bangtan juga sip terima kasih seller",1
bagus bolanya. terima kasih ya,1
"sesuai pesanan, walau belum dicoba",1
produk sesuai deskripsi. langsung bisa dipakai pengiriman super ekspres terbaik banget sudah,1
"barang sesuai deskrepsi, bagus",1
"barang sangat berkualitas sebanding dengan harga, kelengkapan banyak sudah dapat tas panduan yang jelas dan buku moderator tebal. box kartu juga mantappl",1
permen jahe nya enak,1
"barang rapi pengiriman cepat, terima kasih",1
"barangnya bagus, pelyanan cepat. terima kasih Anda",1
barang sudah sampai. kualitas bagus,1
best harga respons cepat,1
dua hari udah sampai. gampang banget di rakit besinya lumayan kokoh dan sellernya sangat ramah terima kasih,1
bekatulnya bagus dan pengiriman cepat,1
toko langganan. lemon nya fresh dan murni pelayanan pengiriman sangat baik,1
packing rapi pengiriman cepat. terima kasih,1
"recommended, sukses selalu agan amin",1
"respons cepat, packing oke udah di tes dan tidak ada masalah barang mantap",1
barang oke sampai dengan selamat,1
"recommended penjual ramah, nyaman dipakai",1
"barang sesuai deskripsi dan berfungsi dengan baik, harga sebanding kualitas",1
"jamnya bagus. meskipun simple namun terkesan mewah pengiriman juga sangat cepat penjual ramah, responsif dan sabar sebelum menelpon dahulu untuk konfirmasi produk akan dikirim oke layanan original dilengkapi dengan kartu garansi recommended",1
"sudah sudah beberapa kali beli disini: di sini, tidak mengecewakan",1
sesuai deskripsi mudah-mudahan mudah-mudahan bisa buat ke tv,1
barang sesuai gambar. fast respons,1
"fast respons, pesanan sampai kurang dari jam padahal pakai reguler yang biasanya 4jam. rec seller",1
barang sudah datang terima kasih,1
"barang bagus, sampai alamat",1
"barang sesuai pesanan, packing bagus. cuma kok imei handphone sama di dus nya tidak",1
selalu beli disini: di sini karena harga murah dan cepat kirimnya.,1
"sesuai pesanan, ok banget",1
manis mantap durian pengiriman cepat. terima kasih,1
good produk. buy itu pls,1
"cakep. beneran pas buat anak aku sesuai umur, next pemesanan lagee",1
"mantap jiwa, cepat sampai aman dan lengkap",1
"tidak kapok belanja disini: di sini, kayaknya nanti mau beli lagi sudah pelayanan nya baik responsif barang original mulus packing rapi mantap pokoknya",1
memuasskan pokoknya,1
"mantap agan, barangnya sudah saya terima terima kasih",1
"cepat, packing bagus barang sesuai",1
okeeh shiip sesuai pesanan. Terima Kasih,1
"mantap Kakak, barangnya bagus",1
murah meriah dan efektif,1
barang sudah sampai terima kasih.,1
"oke, mantap berfungsi",1
terima kasih agan barang sudah sampai barang bagus,1
"tidak rugi beli sandalnya, terbaik banget bahan terbaik kualitas juga",1
"sangat puas, barang sudah di terima dengan baik",1
"jam tangannya simple, warnanya strapnya menarik mudah-mudahan mudah-mudahan awet",1
terbaik markotop deh pokoknya.,1
kualitas produk bagus. material harga terjangkau recommended,1
cepat sampai. bungkus ok,1
pengiriman cepat.,1
"pengiriman cepat, produk sesuai kualitas ok packing rapi good value",1
"pengirimannya lama. mungkin karena lagi ramai yang pesan jadi walau pakai ya, tetap di menerimanya pemesanan 0 mei 202 dikirim terima",1
respons cepat. kualitas sesuai deskripsi,1
cepat banget kirimnya adapun langsung pakai. keren,1
karet sesuai spesifikasi,1
. terima kasih,1
build kokoh. kakinya gampang diatur berfungsi dengan baik,1
selalu ok. terima kasih,1
promonya selalu bikin senang,1
cepat sampai packing ok tetapi belum di coba,1
tjakep. keren packing dan pelayanannya,1
"barang diterima dlm keadaan baik dan dikemas dengan rapi, respons penjual juga cepat terima kasih.",1
"pesanan sampai tanpa masalah, terima kasih.",1
packing rapi barang sesuai sayang kepanasan dijalan hampir lumer topping nya good lah rasa belum tapi karena puasa,1
terima kasih. sesuai dengan keterangan,1
"segitiga nya rada keras itu saja sih next waktu lebih di tingkatkan lagi masalah kualitas ok, Terima Kasih Anda",1
"barang sudah diterima, bagus. ya",1
"banget. sudah dicoba, lumayan bagus",1
"barang lumayan bagus, semoga awet.",1
sama komentar. Terima Kasih untuk,1
qwqerrtyui,1
"barang tebal dan bagus, pengiriman cepat.",1
semoga ukuran sepatu bisa pas nih,1
terima kasih.,1
barang sampai mas. sesuai jadwal kualitas Terima Kasih Anda,1
enak nanti kalau udah habis pemesanan lagi ah,1
barang telah sampai terima kasih.,1
fast respons seller.,1
barang sudah diterima selamat,1
"mantap, berfungsi dengan normal.",1
"barang bagus, pengiriman cepat. terima kasih",1
"nyaman dipakai, . terimankasih sudah sampai sesuai pesanan",1
barang sudah diterima dan respons bagus. terima kasih,1
"respons penjual cepat, barang sampai",1
"barang sudah sampai, packing rapi terima kasih agan.",1
barang sudah sampai.,1
"barang nya sudah sampai, terima kasih agan",1
wajib beli lagi,1
respons dan oengiriman cepat banget. packing rapi produk juga asli Terima Kasih,1
barang bagus sesuai deskripsinya. berfungsi dengan baik pengantaran cepat recommended,1
mantap jaya pokoknya,1
langgananan.,1
"sehari langsung sampai, mantap bener responnya juga cepat nanti pemesanan lagi",1
barang sudah diterima adapun berfungsi dengan baik,1
"mantabss agan, lanjutkan.",1
terima kasih untuk paket dan semoga sukses tokonya.,1
sudah diterima dengan baik terima kasih,1
terima kasih barang sudah sampai.,1
produk berfungsi dengan baik. pengiriman cepat centimeter sayang driver gosendnya minta uang parkir,1
bagus dan respons cepat semoga terus seperti ini,1
"murah pengiriman cepat, tapi untuk casing tidak pas di handphone jadinya tutup baterai rapat.",1
"berfungsi agan, tapi dibiarkan pas pinggirnya harus dipotong",1
pesan siang sore sudah sampai. really recommendation semoga produk tidak ada masalah terima kasih,1
barang sudah sampai sesuai dengan pesanan,1
"terima kasih agan pengiriman cepat sekali. baru pesan tadi pagi, tidak berapa lama kemudian sudah dikirim diskusi produk juga langsung dibalas dengan baik lengkap plastik pembungkus nya gojek perhatian pula waktu saya terima barangnya bapak bilang hati ini berat lho 6 kilogram dumbellnya",1
"produk bagus, respons cepat recommended",1
mantap cepat dan murah serta kualitas ok sesuai harga,1
"barang tidak ada cacat, sesuai dengan deskripsi. setelah digunakan juga berfungsi baik",1
"suami saya suka sama jam tangan ini, terima kasih biden. good",1
bagus kok barangnya sudah sesuai yang difoto.,1
pas mantap lah pokoknya,1
gurih. renyah bagornya,1
"barang oke banget, sesuai gambar",1
enak sesuai selera. Terima Kasih,1
lumayan sesuai harga. pengiriman cepat,1
barang sesuai pesanan,1
barang sudah di terima dengan baik packing rapi fast respons recomded seller,1
"barang sudah diterima dengan baik, seller sangat sekali ramah dan kooperatif membantu sukses terus lapak warung olahraga. c untuk soon",1
cepat banget agan dikirim barangnya. langsung di proses thakss dan sukses sesuai deskripsi,1
sepatunya enteng dan nyaman di kaki,1
"kirain dari foto ukurannya besar, ternyata. tertawa tetapi rasanya boleh lah puas",1
"paket sampai dengan selamat, walau sudah pakai 1 hari layanan juga double bubble wrap di dalam luar oleh seller masih saja bubuk tapi enak sih.",1
biarlah bintang yang berbicara.,1
"bagus barangnya, sesuai dengan deskripsi. seller terbaik Terima Kasih Anda",1
"fast respons dan dikirim, terima kasih",1
paket sudah diterima. cuma belum di buka semoga awet terima kasih,1
"packing rapi dan aman, pengiriman cepat produk sesuai pesanan. terima kasih buat bonusnya",1
"siap, terima kasih barangnya sudah diterima cocok sekali",1
"barang sesuai harga, bas mantap",1
terima kasih barang datang dengan cepat dan baik,1
"produk original, recommended seller cepat sampai",1
"barang sesuai, pengiriman cukup cepat.",1
puas barang cepat sampai semoga awet,1
produk oke. fast respons dan delivery recommended seller,1
produk dan layanan ok banget. Terima Kasih ya,1
barangnya sesuai dengan pesanan,1
bagus dan sesuai pesanan,1
sudah sampai tujuan dengan selamat,1
"pengiriman cepat, seller ramah terima kasih.",1
sudah sampai agan terima kasih dan sama banget dengan di foto nya.,1
barang sudah diterima sesuai dengan harganya,1
packing rapi pengiriman cepat produk yang diterima sesuai dengan penanggung jawab,1
"packing rapi aman produk original pengiriman bagus, mantap terima kasih",1
mantap sesuai dengan ke inginan. recommended banget,1
repurchase warna yang beda. toko fast respons dan sesuai review sebelumnya bahwa item bahan bagus menyerap ke canvas sukses selalu?,1
fast respons. good condition pokoknya bagus deh recommended seller,1
"packing rapi, kualitas produk ok pengiriman sangat cepat respons seller",1
"dikirim cepat, packing aman barang mantap harga ok terima kasih kasih om sukses selalu",1
cepat sampai jadi siap di gunakan Terima Kasih,1
"barang bagus dan sesuai pesanan, terima kasih kasih.",1
sudah diterima belum dicoba semoga aman good seller,1
barang dan respons memuaskan,1
"barang bagus, sesuai pesanan dan cepat sampai",1
barang sudah sampai dan dicoba,1
"barang bisa dipakai, kita lihat keawetannya",1
"pengiriman cepat, packing super aman",1
ukuran dan warna sesuai dengan foto deskripsi,1
"barang bagus, sesuai gambar",1
barang sesuai pesanan. bagus,1
"terima kasih barang sudah sampai di tempat dengan sendirinya, dan di prioritaskan.",1
mantap recommended seller,1
"produk bagus, respons penjual cepat",1
"sudah beli berekspektasi -nya almon nya enak, semisal kurang garing tinggal di oven 2 menit kriuk lagi.",1
barang diterima sesuai pesanan. terima kasih,1
"mantap, barang sudah diterima",1
"wah senang banget beli peralatan tulis di joyko, lengkap barangnya bagus semua harga terjangkau sellernya fast respons anak happy terbaik deh pokoknya?",1
"agan, barang sesuai foto mudah-mudahan mudahhan awet ini belum coba karena ada isinya",1
sesuai dengan deskripsi recommended.,1
"kualitas produk bagus, pengiriman loyo",1
proses cepat dan barang sesuai deskripsi,1
keren. barang kirimannya segar,1
sesuai pesanan mantap agan,1
langsung bisa dimainkan tanpa pakai aplikasi lagi mantap,1
enak dan segar,1
"terima kasih, barang berjalan dengan normal",1
Terima Kasih.,1
"barangnya bagus sesuai deskripsi, packing aman barang terjamin selamat sampai tujuan. respons admin cepat mantap terima kasih",1
"barang sudah sampai dengan baik dan selamat, packing rapi aman ada plastik pletak pletoknya tertawa langsung di coba berfungsi. terima kasih semoga lancar terus usahanya",1
"barang sudah sampai, cepat banget terima kasih",1
sesuai dengan gambar dan ok. terima kasih,1
"produk bagus, packing pengiriman cepat maaf baru online lagi bisa kasih ulasan semoga sukses terus ya agan",1
barang sudah saya terima dengan baik,1
sama lah seperti yang colour,1
"barang sudah terima, sesuai dengan gambar packing rapi recommended seller",1
dikirim kepat. barang sesuai deskripsi,1
produk keren dan kotaknya lucu. respons oenjual super cepat beli hari ini malam dikirim besok sudah sampai tujuan mantap pokoknya,1
"ada harga barang, tidak seenaknya merek sebelah seperti mil atau ovltine. kurang terasa coklatnya lebih gulanya tapi masih enak ini dibandingkan rencengan warung",1
mantap agan. barang bagus juga,1
"sesuai dengan harga, lumayan lah lebih kencang dari speaker handphone",1
"pengiriman cepat banget, pengemasan sangat aman respons seller ramah",1
"respons nya cepat. kualitas barang bagus bget sesuai ekspetasi saya recommended lah tapi sangat kecewa sama tokopedia karena tidak lengkap menginput data alamat yang berikan jadi barang dan beli ambil langsung ke kantor jne di dumai klau, courier akan mengalami kesulitan untuk delivery pasti memakan waktu lebih lama terima",1
"barang mendarat secepat kilat, dan barangnya bagus recommended seller semoga awet",1
"barang bagus, harga murah dan pengiriman cepat",1
"mantap respons cepat, belum tes barang masih sibuk nyetak duit",1
mantap. fast respons terima kasih untuk,1
Terima Kasih bos. barang sudah sampai,1
"kualitas bagus, kiriman cepat hargnya murah",1
barang sudah sampai tujuan dengan cepat agan mkash,1
"produk sesuai deskripsi, lebih ramping daripada versi kakaknya mudah-mudahan menjangkau small area digunakan. dibungkus rapi dan cepat sampai terima kasih",1
"ya cocok bisa buat pengisian daya my nano spray, Terima Kasih seller Tokopedia.",1
"bola bagus, free pentil. dan pengiriman cepat",1
barang sudah sampai puas bnget sama produknya.,1
"Terima Kasih agan. ,",1
"ok bagus bisa dipakai normal, tank",1
cocok semuanya. terima kasih ya,1
produk sesuai gambar. mantap,1
maaf baru memberi review. barang berfungsi dengan baik terima kasih,1
barangnya bagus. mantap,1
bagus. ini,1
everything seems to be ok. recommended seller,1
biarkan bintang yang menjawab,1
"bagus, barang cepat sampai",1
"pelayanan sangat informatif dan produk original produce by malaysian expired deh. packaging rapi meskipun hanya pakai kantung plastik kresek hitam yang dibungkus disegel lakban cokelat, di dalam nya disertai name card saja computer cempaka mas 1 lembar kwitansi pembelian delivers ojek online gosend same day layanan comp is recommended seller untuk printer supplies Terima Kasih tokopedia",1
barang bagus. berjalan lancar mudah-mudahan mudah-mudahan awet,1
"pengiriman aman, seller juga ramah terima kasih sukses terus mau kasih lebih dari bintang 5 tidak bisa",1
disini: di sini senang disana di mana mana hatiku,1
"sepatu nya keren, cocok di kaki my baby Kak. pengiriman cepat respons penjual baik terima kasih Tamago",1
harganya terjangkau. koneksi android lancar,1
gtau original atau tidak tetapi bagus kirimnya cepat banget terima kasih,1
"jam nya bagus, sayangnya saya pemesanan sesuai iklan warna merah dan sudah tulis keterangan tapi yang sampai hitam harusnya bisa info ke buyer kalau stok. terima kasih",1
"mantap sesuai yang saya harapkan, semoga tambah sukses selali",1
barang sesuai gambar. sebenarnya request warna lain dan sudah dinote juga tetapi tetap dikirim yang respons oke kualitas bagus sukses terus,1
barangnya memuaskan agan.,1
"joystick normal, bukan tipe plug dan play jadi harus install driver drivernya udah ada berbentuk cd dibelakang controllernya pas di unboxing. mantap agan stik ringan vibrate nyala mencoba gaperlu setting langsung auto control kecuali game nfs mostwanted classic set dulu reccomend seller trusted pemesanan via jne ya malam besok sampai keren ramah jawab singkat tetapi kerjaan dikerjaiin Terima Kasih",1
"barang yang saya terima lebih cantik di foto. good layanan, terima kasih banyak",1
kayaknya tidak perlu basa basi. ini toko mantap pnya is yang best,1
"produk saya terima dengan kondisi baik, kasih",1
dibiarkan bintang yang saja,1
cepat sampai. udah dicoba dan lancar jaya tidak usah setting,1
hrgapantas. dan berfungsi dengan baik Terima Kasih Juragan,1
diterima dengan baik. bagus kok pengiriman juga tapi belum dicoba tertawa,1
enak kuenya. pasti pemesanan lagi,1
"barang sudah terima dengan baik, Terima Kasih",1
semoga barang sesuai ekspektasi,1
puas dengan respons cepatnya. minggu juga buka top deh terima kasih agan,1
"barang berfungsi dengan baik, respons dan pengiriman cepat",1
barangnya jos agan,1
"seller gercep, enak pia nya sudah sering beli sukses terus",1
pokoknya saya selalu bintang 5,1
"kualitas oke, barang sesuai digambar",1
"produk sesuai deskripsi, pengepakan rapi dan kuat pengiriman jadwal siap",1
"barang sudah masuk, terima kasih",1
sudah terima kasih terima kasih.,1
siap memuaskan jangan kapok kasih diskon,1
"puas belanja ke Juragan ini, lcd eepc langsung saya pemasangan sendiri dan klik. penuh compatible",1
paket rapi. pemasangan gampang kokoh seller luarbiasa gesit terima kasih agan puas sekali,1
"barang oke sudah di terima, bagus dan empuk. namun sayang kardus penyok saat proses pengiriman oleh kurir",1
barang sudah sampai. terima kasih,1
